Player,Pos,Class,School,Conference,Year,Passing,Rushing,Receiving,Total
Jarred Gipson,TE,FR,Nevada,WAC,2013,,,0.200653144,0.200653144
D.J. Tialavea,TE,JR,Utah State,WAC,2012,,,0.200562774,0.200562774
Tre Tipton,WR,SR,Pittsburgh,ACC,2019,,,0.200558713,0.200558713
Gavin Sharp,TE,SO,UTSA,CUSA,2019,,,0.20051577,0.20051577
Braden Wilson,RB,JR,Kansas State,Big 12,2011,,0.089926764,0.110576463,0.200503227
Malik Henry,WR,SO,Georgia Southern,Sun Belt,2016,,,0.200453847,0.200453847
Jeremy Graves,WR,SO,Cincinnati,American,2013,,,0.200382371,0.200382371
Colt Anderson,TE,SR,FIU,Sun Belt,2010,,,0.200232432,0.200232432
James Castleman,DL,SR,Oklahoma State,Big 12,2014,,0.003408664,0.19681251,0.200221174
Ford Childress,QB,JR,Fresno State,Mountain West,2015,0.256605018,-0.056432442,,0.200172576
Xavier Smith,LB,FR,East Carolina,American,2018,,,0.200169675,0.200169675
Willie Jefferson,TE,SO,Baylor,Big 12,2010,,,0.200158658,0.200158658
Keith Kirkwood,WR,SO,Temple,American,2014,,,0.200024224,0.200024224
Alex Honey,WR,FR,SMU,American,2016,,,0.200008233,0.200008233
Toney Williams,RB,SR,Ball State,MAC,2012,,0.19999537,,0.19999537
Noah Igbinoghene,WR,FR,Auburn,SEC,2017,,0.052160806,0.147759622,0.199920428
Ricky Seale,RB,SO,Stanford,Pac-12,2011,,0.173365626,0.026536834,0.19990246
Derek Thompson,QB,SO,North Texas,Sun Belt,2010,0.147360662,0.05250449,,0.199865152
Andrew Hendrix,QB,SR,Notre Dame,Independent,2013,0.10435638,0.095496573,,0.199852953
Martese Jackson,RB,SR,FAU,CUSA,2014,,0.088216031,0.111593815,0.199809846
Dontae Thomas-Williams,RB,FR,West Virginia,Big 12,2015,,0.164809348,0.034927449,0.199736797
Ross Burcham,TE,SO,Memphis,American,2017,,,0.199639985,0.199639985
Matt Porter,WR,SO,Clemson,ACC,2012,,0.022230266,0.17740732,0.199637586
Kyle Kearns,QB,FR,Wake Forest,ACC,2016,0.268464347,-0.068858413,,0.199605934
Zach Saum,TE,JR,Army,Independent,2017,,,0.199599429,0.199599429
Micah Gray,RB,SO,New Mexico,Mountain West,2019,,0.199530605,,0.199530605
Demarcus Sweat,WR,FR,Kentucky,SEC,2012,,,0.199495528,0.199495528
Lawrence Thomas,LB,SO,Michigan State,Big Ten,2012,,,0.19948645,0.19948645
Reggie Gilliam,TE,SO,Toledo,MAC,2017,,0.005172904,0.194284541,0.199457445
Michael Julian,QB,FR,Toledo,MAC,2014,0.25250181,-0.053071141,,0.199430669
Nick Gibson,RB,FR,Mississippi State,SEC,2016,,0.199413144,,0.199413144
Keondre Wudtee,QB,FR,Oklahoma State,Big 12,2017,0.021656839,0.177674675,,0.199331514
Morgan Newton,QB,SR,Kentucky,SEC,2012,0.074301905,0.124949526,,0.199251431
Jordan Jurasevich,TE,SR,Purdue,Big Ten,2015,,,0.199078478,0.199078478
Jacob Karam,QB,SO,Texas Tech,Big 12,2011,0.19101968,0.007991065,,0.199010745
Michael Box,QB,SO,Connecticut,Big East,2010,0.126748807,0.072243884,,0.198992691
Kalvin Cline,TE,SO,Virginia Tech,ACC,2015,,,0.198916243,0.198916243
Marquis Jackson,WR,FR,Kansas,Big 12,2011,,,0.198809997,0.198809997
Ryan Southworth,RB,SR,Air Force,Mountain West,2010,,0.198807731,,0.198807731
Brett Bartolone,WR,SO,Washington State,Pac-12,2013,,,0.198791728,0.198791728
Da'Vante Phillips,WR,SO,Florida State,ACC,2016,,,0.198676252,0.198676252
De'Antwan Williams,RB,JR,Rutgers,Big East,2011,,0.198670903,,0.198670903
Alex Leslie,TE,SR,Houston,American,2017,,,0.198655359,0.198655359
Jordan Fuchs,TE,SO,Indiana,Big Ten,2015,,,0.198648641,0.198648641
Maurice Harris,WR,SO,California,Pac-12,2013,,,0.19855581,0.19855581
E.J. Fields,WR,JR,Kentucky,SEC,2011,,,0.19854477,0.19854477
Thomas Lucas,WR,SO,Connecticut,American,2015,,,0.198505056,0.198505056
Tuli Wily-Matagi,TE,SO,Oregon State,Pac-12,2017,0.033945938,,0.164507233,0.198453171
Blaze Moorhead,WR,SO,UTSA,CUSA,2017,,0.007110196,0.191325959,0.198436155
Corey Lersch,TE,SO,Northern Illinois,MAC,2018,,,0.198432095,0.198432095
Ryan Katz,QB,JR,Oregon State,Pac-12,2011,0.115602431,0.082801023,,0.198403454
Daniel Adams,WR,JR,Maryland,Big Ten,2014,,,0.19839794,0.19839794
Brandon Bourbon,RB,SO,Kansas,Big 12,2012,,0.068907801,0.129353937,0.198261738
Ty McCullouch,WR,FR,Colorado State,Mountain West,2019,,,0.198250211,0.198250211
Kerr Johnson Jr.,WR,JR,Kansas,Big 12,2017,,,0.198245512,0.198245512
David Lucero,TE,JR,UTEP,CUSA,2017,,,0.198227271,0.198227271
Todd Harrelson,WR,SO,North Carolina,ACC,2010,,0.039640147,0.158353596,0.197993743
Kelly Page,QB,SR,Ball State,MAC,2011,0.113832731,0.084081444,,0.197914175
Justin Silmon,RB,SR,Kansas State,Big 12,2018,,0.221914842,-0.024011759,0.197903083
Chris Dunkley,WR,JR,USF,American,2013,,0.066480056,0.131392708,0.197872764
Joe Fleming,RB,SO,Eastern Michigan,MAC,2011,,0.008236705,0.189623779,0.197860484
Ralph Kinne,RB,SR,Washington,Pac-12,2017,,0.197690983,,0.197690983
Kyle Markway,TE,FR,South Carolina,SEC,2015,,,0.197689442,0.197689442
Craig Robertson,LB,SR,North Texas,Sun Belt,2010,,0.197663962,,0.197663962
Denzel Carter,TE,JR,Tulsa,American,2019,,,0.197562474,0.197562474
P.J. Simmons,RB,FR,Kent State,MAC,2015,,0.065041254,0.132489431,0.197530685
Xavier Legette,WR,FR,South Carolina,SEC,2019,,,0.197483246,0.197483246
Justin Semmes,RB,JR,Miami (OH),MAC,2012,,0.135850759,0.061372496,0.197223255
Robert Elliott,RB,SR,Mississippi State,SEC,2011,,0.117579839,0.07963846,0.197218299
Jared Atkinson,WR,FR,Baylor,Big 12,2016,,0.003358882,0.193838941,0.197197823
Larry Wooden,RB,SO,UAB,CUSA,2019,,0.161947629,0.035144019,0.197091648
George Aston,RB,FR,Pittsburgh,ACC,2015,,,0.197039904,0.197039904
Tyler Markray,RB,FR,Kentucky,SEC,2019,,0.196866485,,0.196866485
Brian Snead,RB,FR,Ohio State,Big Ten,2018,,0.196851707,,0.196851707
Andre McDonald,TE,SR,Kansas State,Big 12,2013,,,0.196808614,0.196808614
Will Mitchell,RB,FR,Middle Tennessee,CUSA,2017,,0.196671436,,0.196671436
Drake Kulick,RB,SR,Iowa,Big Ten,2017,,0.009641767,0.186916669,0.196558436
Ruben Gonzalez,WR,FR,USF,Big East,2011,,,0.196541408,0.196541408
Braylin Scott,DB,SO,Colorado State,Mountain West,2016,,,0.196475246,0.196475246
Ben DiNucci,QB,FR,Pittsburgh,ACC,2016,0.067492397,0.128874488,,0.196366885
Greg White,RB,JR,Missouri,SEC,2013,,0.196223485,,0.196223485
Jamal Turner,TE,FR,Toledo,MAC,2018,,,0.196188075,0.196188075
Courtney Reese,RB,FR,UNLV,Mountain West,2019,,0.147723434,0.048405772,0.196129206
Greg Smith,TE,SR,Texas,Big 12,2010,,,0.196126099,0.196126099
Chris High,RB,SO,Navy,American,2015,,0.196089345,,0.196089345
Alec Harris,RB,FR,Texas State,Sun Belt,2018,,0.164106721,0.031937797,0.196044518
Max Dedmond,TE,SR,Indiana,Big Ten,2011,,,0.195978662,0.195978662
Dakota Torres,TE,FR,Hawaii,Mountain West,2015,,,0.195969684,0.195969684
Johnny Woods,WR,FR,Kent State,MAC,2015,,,0.195853939,0.195853939
Juwan Foggie,WR,SO,Charlotte,CUSA,2016,,,0.195827113,0.195827113
Jai Steib,RB,SR,Memphis,American,2013,,0.131461421,0.064350653,0.195812074
Brendon Rushing,TE,FR,Texas State,Sun Belt,2016,,,0.195796178,0.195796178
Alex Niznak,QB,SO,Central Michigan,MAC,2013,0.224400283,-0.028627148,,0.195773135
Kavika Fonua,RB,JR,BYU,Independent,2017,,0.163347384,0.032396977,0.195744361
Kurt Benkert,QB,FR,East Carolina,American,2014,0.10840953,0.087322595,,0.195732125
Sean Culkin,TE,JR,Missouri,SEC,2015,,,0.195726035,0.195726035
Will Mallory,TE,FR,Miami (FL),ACC,2018,,,0.195724782,0.195724782
Kared Class,RB,FR,Coastal Carolina,Sun Belt,2019,,0.195664781,,0.195664781
Malik McMorris,RB,JR,California,Pac-12,2017,,0.042745182,0.152815525,0.195560707
Andre Patton,WR,FR,Rutgers,American,2013,,,0.195559246,0.195559246
Sam Cotton,TE,JR,Nebraska,Big Ten,2015,,,0.195534622,0.195534622
Blake Annen,TE,SO,Cincinnati,Big East,2011,,,0.195520005,0.195520005
Brett Borske,TE,JR,Western Michigan,MAC,2019,,,0.195456215,0.195456215
Chris Burns,RB,SO,Pittsburgh,Big East,2010,,0.195429866,0,0.195429866
Judah Bell,WR,SO,SMU,American,2019,,,0.19541984,0.19541984
Nate McLaurin,RB,JR,Nevada,Mountain West,2014,,0.195336069,,0.195336069
Shadrach Abrokwah,RB,FR,Massachusetts,MAC,2013,,0.195261355,,0.195261355
Rashod Berry,TE,SR,Ohio State,Big Ten,2019,,,0.195054853,0.195054853
Tre' Perrier,WR,FR,Louisiana-Monroe,Sun Belt,2013,,,0.195020502,0.195020502
Keishawn Watson,WR,FR,Western Michigan,MAC,2016,,,0.195007011,0.195007011
Dionte Taylor,WR,SR,Illinois,Big Ten,2016,,,0.195005691,0.195005691
Bryce Williams,RB,SO,Minnesota,Big Ten,2019,,0.130238776,0.064705118,0.194943894
Sione Finefeuiaki,TE,JR,Oklahoma State,Big 12,2017,,,0.194911495,0.194911495
Spencer Treadwell,RB,SO,Miami (OH),MAC,2013,,0.152734572,0.042157338,0.19489191
Michael Hartvigson,TE,FR,Washington,Pac-12,2011,,,0.194849231,0.194849231
Alex Rodriguez,RB,JR,Indiana,Big Ten,2017,,0.194835628,,0.194835628
Dominic Gicinto,WR,SO,Missouri,SEC,2019,,,0.194834799,0.194834799
Trevor Hohlt,WR,FR,Ball State,MAC,2018,,,0.194803696,0.194803696
Joseph Wysocki,TE,SO,Idaho,Sun Belt,2017,,,0.194786583,0.194786583
Ryeshene Bronson,WR,FR,USF,American,2014,,0.010573618,0.184103247,0.194676865
Brandon Sinclair,RB,FR,Old Dominion,CUSA,2017,,0.197622951,-0.003008226,0.194614725
Jacob Brinlee,WR,FR,Northern Illinois,MAC,2012,,0.194612997,0,0.194612997
Elliott Taylor,RB,SR,Arizona,Pac-12,2012,,0.194608152,,0.194608152
Demarre Kitt,WR,FR,Clemson,ACC,2014,,,0.194540224,0.194540224
DJ Dowdy,TE,SO,Cincinnati,American,2014,,,0.194528816,0.194528816
Anthony Rice,WR,SR,Central Michigan,MAC,2016,,,0.194341059,0.194341059
John Reese,TE,SR,Oregon State,Pac-10,2010,,,0.19433784,0.19433784
Sam Williams,WR,FR,Mississippi State,SEC,2010,,,0.193759725,0.193759725
Allen Dailey Jr.,WR,FR,Kentucky,SEC,2018,,,0.193748747,0.193748747
Brandon Childress,WR,SO,Central Michigan,MAC,2017,,,0.193732121,0.193732121
Shedrick Jackson,WR,SO,Auburn,SEC,2019,,,0.193653196,0.193653196
Marcus Washington,WR,FR,Texas,Big 12,2019,,,0.193574006,0.193574006
Cody Booth,TE,SO,Temple,MAC,2011,,,0.193413244,0.193413244
